,text,timestamp,source,symbols,company_names,url,verified,cleaned_tweets,sentiment,date,perc_change,NextDay_perc_change,sector
377,RT @realmoney: Kimco Realty Corp. (KIM) has improved a lot on the charts in the past three months. Let's see if we can present a profitable…,Mon Jul 09 15:13:33 +0000 2018,BruceKamich,KIM,Kimco Realty Corporation,,FALSE,rt kimco realti corp kim improv lot chart past three month let see present profit,1,7/9/2018,0.886522564,0.476190044,Real Estate
378,$PAH at $12.36 Buy - Stock Market Alert sent at 11:00 AM ET to subscribers #stocks,Mon Jul 09 15:14:34 +0000 2018,eStockPicks,PAH,Platform Specialty Products Corporation,,FALSE,pah buy stock market alert sent et subscrib stock,1,7/9/2018,,,
379,Notable gainers among liquid option names this morning include $DLPH (+6.0%) $DO (+5.0%) $MNK (+4.6%) $RIG (+4.3%) and $DE (+3.5%),Mon Jul 09 15:15:03 +0000 2018,OptionAlert,DLPH,Delphi Technologies PLC,,FALSE,notabl gainer among liquid option name morn includ dlph mnk rig de,0,7/9/2018,-0.984565798,0.9971211,
380,RT @TamaleNacho: $GNCA 'Methods for improving the immunogenicity and efficacy of cancer vaccines' https://t.co/yupUTMQN8C Genocea's ATLAS i…,Mon Jul 09 15:15:37 +0000 2018,130nobeta,GNCA,Genocea Biosciences,https://www.ncbi.nlm.nih.gov/m/pubmed/29874943/?i=2&from=neoantigens%20cancer%20vaccine,FALSE,rt gnca method improv immunogen efficaci cancer vaccin genocea atla,-1,7/9/2018,-0.961533226,0.595237546,Healthcare
381,$UHS high OI range is 115.00 to 120.00 for option expiration 07/20/2018 #maxpain #options https://t.co/QszfglcgqO https://t.co/XWYShDVKMH,Mon Jul 09 15:17:03 +0000 2018,optioncharts,UHS,Universal Health Services,http://maximum-pain.com/options/open-interest/UHS,FALSE,uh high oi rang option expir maxpain option,0,7/9/2018,-1.380480111,-0.999123054,Healthcare
382,Great day in $ISR $HSIC and $STAF. $STAF called out before the bell and $HSIC and $ISR right after the news. Come… https://t.co/JsJOYQYGaz,Mon Jul 09 15:17:20 +0000 2018,DcrCharts,HSIC,Henry Schein,https://twitter.com/i/web/status/1016340534904983552,FALSE,great day isr hsic staf staf call bell hsic isr right news come,1,7/9/2018,-0.302308735,0.719802808,Healthcare
383,$JNJ $O $CZNC $INTC $NSC $AFL $V $ADM $TROW $PEP $CSCO $MPW $BBL $SOUHY $PG $KMI $IBM $GWW $ROK $DE $PM $TGT $CAT https://t.co/ucQxaGouqu,Mon Jul 09 15:17:50 +0000 2018,pelias01,TROW,T. Rowe Price Group,https://seekingalpha.com/article/4184940-impact-dividend-increases-june-2018?source=tweet,FALSE,jnj cznc intc nsc afl v adm trow pep csco mpw bbl souhi pg kmi ibm gww rok de pm tgt cat,0,7/9/2018,-1.402510098,-0.969387249,Financial Services
384,Notable gainers among liquid option names this morning include $DLPH (+6.0%) $DO (+5.0%) $MNK (+4.6%) $RIG (+4.3%) and $DE (+3.5%),Mon Jul 09 15:18:00 +0000 2018,WinfieldSmart,DLPH,Delphi Technologies PLC,,FALSE,notabl gainer among liquid option name morn includ dlph mnk rig de,0,7/9/2018,-0.984565798,0.9971211,
385,$VTR $WELL $HCP $LTC $D $ED $SO $KMB $PEP $KHC $CLX $PM $GE $GIS $JCI $CAH $SBUX $SBRA https://t.co/NgDpEG3yAU,Mon Jul 09 15:18:16 +0000 2018,pelias01,ED,Consolidated Edison,https://seekingalpha.com/article/4184997-july-2018-stock-considerations?source=tweet,FALSE,vtr well hcp ltc ed kmb pep khc clx pm ge gi jci cah sbux sbra,1,7/9/2018,3.320753949,-1.910993528,Utilities
386,RT @DcrCharts: Great day in $ISR $HSIC and $STAF. $STAF called out before the bell and $HSIC and $ISR right after the news. Come visit us…,Mon Jul 09 15:25:06 +0000 2018,TradeWithTechs,HSIC,Henry Schein,,FALSE,rt great day isr hsic staf staf call bell hsic isr right news come visit us,1,7/9/2018,-0.302308735,0.719802808,Healthcare
387,Covered Call Alert: ARRAY BIOPHARMA $ARRY returning up to 20.64% through 21-Dec-2018 https://t.co/OwXUGSs3Gq https://t.co/LjPCB6y8hC,Mon Jul 09 15:26:52 +0000 2018,QuantchaIdeas,ARRY,Array BioPharma Inc.,http://ideas.quantcha.com/2018/07/09/covered-call-alert-array-biopharma-arry-returning-up-to-20-64-through-21-dec-2018/,FALSE,cover call alert array biopharma arri return dec,1,7/9/2018,,,Technology
388,T Rowe Price Group INC $TROW Shareholder Rk Asset Management LLC Has Trimmed Stake - https://t.co/hHWepcbxdY,Mon Jul 09 15:27:48 +0000 2018,whatsonthorold2,TROW,T. Rowe Price Group,https://www.whatsonthorold.com/2018/07/09/t-rowe-price-group-inc-trow-shareholder-rk-asset-management-llc-has-trimmed-stake/,FALSE,row price group inc trow sharehold rk asset manag llc trim stake,1,7/9/2018,-1.402510098,-0.969387249,Financial Services
389,T Rowe Price Group INC $TROW Shareholder Rk Asset Management LLC Decreased Position https://t.co/9Z4NenptIv,Mon Jul 09 15:29:18 +0000 2018,reurope_stock,TROW,T. Rowe Price Group,https://reurope.com/2018/07/09/t-rowe-price-group-inc-trow-shareholder-rk-asset-management-llc-decreased-position/,FALSE,row price group inc trow sharehold rk asset manag llc decreas posit,1,7/9/2018,-1.402510098,-0.969387249,Financial Services
390,Were Analysts Bullish Fortune Brands Home &amp; Security Inc. $FBHS This Week? - https://t.co/SCOgRJ5S44,Mon Jul 09 15:29:37 +0000 2018,whatsonthorold2,FBHS,Fortune Brands Home & Security,https://www.whatsonthorold.com/2018/07/09/were-analysts-bullish-fortune-brands-home-security-inc-nysefbhs-this-week/,FALSE,analyst bullish fortun brand home amp secur inc fbh week,0,7/9/2018,-0.93219182,0.054332838,Consumer Cyclical
391,Quite accurate analysts' target price $EL is showing #bullish signals. Currently the company is traded at $142.42… https://t.co/UAMMvQnOrg,Mon Jul 09 15:30:00 +0000 2018,StockMetrixApp,EL,The EstíëŒ©e Lauder Companies Inc.,https://twitter.com/i/web/status/1016343721808400384,FALSE,quit accur analyst target price el show bullish signal current compani trade,0,7/9/2018,-0.175574128,-1.210898751,Consumer Defensive
392,Top Gainers (&gt;$5) $HELE $PVG $ESALY $LFIN $JRSH $BRBS $INNT $TBVPY $WINS $MCF $APEN $QADB $EYEN $XYIGY $KZMYY… https://t.co/ixJ7fxk6H5,Mon Jul 09 15:30:06 +0000 2018,MITickWatcher,DLPH,Delphi Technologies PLC,https://twitter.com/i/web/status/1016343745959288832,FALSE,top gainer gt hele pvg esali lfin jrsh brb innt tbvpi win mcf apen qadb eyen xyigi kzmyy,1,7/9/2018,-0.984565798,0.9971211,
393,Top Gainers (&gt;$30) $HELE $ESALY $TBVPY $WINS $QADB $MRAAF $MTSFY $GELYY $DLPH $BMA $MRAAY $WHD $PAM $RTNTF $COF.WS… https://t.co/sOPDJ4v6y7,Mon Jul 09 15:30:09 +0000 2018,MITickWatcher,DLPH,Delphi Technologies PLC,https://twitter.com/i/web/status/1016343760572157953,FALSE,top gainer gt hele esali tbvpi win qadb mraaf mtsfi gelyy dlph bma mraay whd pam rtntf cof ws,1,7/9/2018,-0.984565798,0.9971211,
394,$IRM https://t.co/rOxshxjhA2,Mon Jul 09 15:30:39 +0000 2018,Accurate_Trader,IRM,Iron Mountain Incorporated,,FALSE,irm,0,7/9/2018,-1.388888889,0.109591549,Real Estate
395,g-Term Returns? $HSY https://t.co/lHCk0n8600,Mon Jul 09 15:30:50 +0000 2018,SADIFAnalytics,HSY,The Hershey Company,https://www.sadifanalytics.com/reports/find/HSY-47233,FALSE,g term return hsi,0,7/9/2018,1.385971991,0.106491428,Consumer Defensive
396,Rk Asset Management LLC Stake in T Rowe Price Group INC $TROW Decreased by $3.14 Million - https://t.co/2doZ87EIYt,Mon Jul 09 15:30:57 +0000 2018,bibeypost_stock,TROW,T. Rowe Price Group,https://www.bibeypost.com/rk-asset-management-llc-stake-in-t-rowe-price-group-inc-trow-decreased-by-3-14-million/,FALSE,rk asset manag llc stake row price group inc trow decreas million,1,7/9/2018,-1.402510098,-0.969387249,Financial Services
397,Were Analysts Bullish Fortune Brands Home &amp; Security Inc. $FBHS This Week? https://t.co/60EJzkkj3j,Mon Jul 09 15:31:26 +0000 2018,reurope_stock,FBHS,Fortune Brands Home & Security,https://reurope.com/2018/07/09/were-analysts-bullish-fortune-brands-home-security-inc-nysefbhs-this-week/,FALSE,analyst bullish fortun brand home amp secur inc fbh week,0,7/9/2018,-0.93219182,0.054332838,Consumer Cyclical
398,added starters of $LADR and $IRM to div portfolio,Mon Jul 09 15:31:53 +0000 2018,ScottsdaleDoug,IRM,Iron Mountain Incorporated,,FALSE,ad starter ladr irm div portfolio,0,7/9/2018,-1.388888889,0.109591549,Real Estate
399,Is there a Bearish outlook for Fortune Brands Home &amp; Security Inc. $FBHS this week? - https://t.co/bDwQw8ncPb,Mon Jul 09 15:32:20 +0000 2018,bibeypost_stock,FBHS,Fortune Brands Home & Security,https://www.bibeypost.com/is-there-a-bearish-outlook-for-fortune-brands-home-security-inc-nysefbhs-this-week/,FALSE,bearish outlook fortun brand home amp secur inc fbh week,0,7/9/2018,-0.93219182,0.054332838,Consumer Cyclical
400,$FRT Max Pain is 120.00 for maturity 07/20/2018. #maxpain #options https://t.co/Ogvb5saoNd https://t.co/9Q31WagMQe,Mon Jul 09 15:32:45 +0000 2018,optioncharts,FRT,Federal Realty Investment Trust,http://maximum-pain.com/options/max-pain/FRT,FALSE,frt max pain matur maxpain option,-1,7/9/2018,0.283733148,0.229122949,Real Estate
401,Just made $20K trading options today! #makingmoney Thanks to the option trades from https://t.co/L8F1LJCXaB $hele… https://t.co/9lD89l0jDZ,Mon Jul 09 15:33:26 +0000 2018,WillSBritton1,FIS,Fidelity National Information Services,http://Optionsbypros.com,FALSE,made k trade option today makingmoney thank option trade hele,1,7/9/2018,0.404935051,0.554322326,Technology
402,Tough day in the markets had a nice start with $FB $TSLA  but  $TWTR threw me off I should’ve exited at my entry p… https://t.co/UmatOxEWLB,Mon Jul 09 15:38:03 +0000 2018,sdhillon275,ARRY,Array BioPharma Inc.,https://twitter.com/i/web/status/1016345748374478848,FALSE,tough day market nice start fb tsla twtr threw exit entri p,1,7/9/2018,,,Technology
403,Just made $20K trading options today! #makingmoney Thanks to the option trades from https://t.co/L8F1LJCXaB $CFG… https://t.co/mwCVPpT3yV,Mon Jul 09 15:39:08 +0000 2018,WillSBritton1,IP,International Paper Company,http://Optionsbypros.com,FALSE,made k trade option today makingmoney thank option trade cfg,1,7/9/2018,-0.587784506,-0.73473884,Consumer Cyclical
404,Everest Re Group $RE Stock Rating Lowered by Zacks Investment Research https://t.co/XYU1NAv1Zv,Mon Jul 09 15:39:33 +0000 2018,TheMarketsDaily,RE,Everest Re Group,http://zpr.io/6T7Dm,FALSE,everest group stock rate lower zack invest research,-1,7/9/2018,-1.595187215,0.61948044,Financial Services
405,HSIC Option Alert: Aug 17 $80 Puts Sweep (57) at the Ask: 1112 @ $4.26 vs 0 OI; Earnings 8/7 Before Open [est] Ref=$77.83 $HSIC,Mon Jul 09 15:41:51 +0000 2018,twj_optionsflow,HSIC,Henry Schein,,FALSE,hsic option alert aug put sweep ask vs oi earn open est ref hsic,1,7/9/2018,-0.302308735,0.719802808,Healthcare
406,RT @WinfieldSmart: Notable gainers among liquid option names this morning include $DLPH (+6.0%) $DO (+5.0%) $MNK (+4.6%) $RIG (+4.3%) a…,Mon Jul 09 15:41:58 +0000 2018,WinfieldSmart,DLPH,Delphi Technologies PLC,,FALSE,rt notabl gainer among liquid option name morn includ dlph mnk rig,0,7/9/2018,-0.984565798,0.9971211,
407,RT @WinfieldSmart: Unusually heavy option volume on today's open include $NLSN $TEL $AMGN $HSIC and $LB.,Mon Jul 09 15:42:13 +0000 2018,WinfieldSmart,HSIC,Henry Schein,,FALSE,rt unusu heavi option volum today open includ nlsn tel amgn hsic lb,0,7/9/2018,-0.302308735,0.719802808,Healthcare
408,$PAH Moving on speculation that the acquisition of Arysta by UPL could happen as early as this week. https://t.co/fjxFrZbfEr,Mon Jul 09 15:44:15 +0000 2018,offbeatoperator,PAH,Platform Specialty Products Corporation,,FALSE,pah move specul acquisit arysta upl could happen earli week,0,7/9/2018,,,
409,Henry Schein Inc. $HSIC Expected to Post Earnings of $1.01 Per Share https://t.co/UmSHu9ttaC,Mon Jul 09 15:47:43 +0000 2018,TickerReport,HSIC,Henry Schein,http://tickerreport.com/?p=3624669,FALSE,henri schein inc hsic expect post earn per share,1,7/9/2018,-0.302308735,0.719802808,Healthcare
410,Henry Schein Inc. $HSIC Expected to Announce Earnings of $1.01 Per Share https://t.co/nNU6aGvUpi,Mon Jul 09 15:47:48 +0000 2018,dailypoliticaln,HSIC,Henry Schein,http://www.dailypolitical.com/?p=2190985,FALSE,henri schein inc hsic expect announc earn per share,1,7/9/2018,-0.302308735,0.719802808,Healthcare
411,Zacks: Analysts Expect Stericycle Inc $SRCL Will Announce Earnings of $1.13 Per Share https://t.co/akOTgwYLf4,Mon Jul 09 15:48:51 +0000 2018,TheMarketsDaily,SRCL,Stericycle,http://zpr.io/6T7Sp,FALSE,zack analyst expect stericycl inc srcl announc earn per share,1,7/9/2018,-0.528938316,-0.029939576,Industrials
412,Short sale volume (not short interest) for $KIM at 2018-07-06 is 43%. https://t.co/ZuGVw7pPk0 $LXP 52% $WRE 74% $CLI 49% $BX 30%,Mon Jul 09 15:54:01 +0000 2018,shortvolumes,KIM,Kimco Realty Corporation,http://shortvolumes.com/?t=KIM,FALSE,short sale volum short interest kim lxp wre cli bx,1,7/9/2018,0.886522564,0.476190044,Real Estate
413,$VAR high OI range is 115.00 to 125.00 for option expiration 07/20/2018 #maxpain #options https://t.co/NAALGFcuzX https://t.co/mEDlhBVRlm,Mon Jul 09 15:58:51 +0000 2018,optioncharts,VAR,Varian Medical Systems,http://maximum-pain.com/options/open-interest/VAR,FALSE,var high oi rang option expir maxpain option,0,7/9/2018,-1.389486918,0.126851185,Healthcare
414,#Dividend Today-P3 $TD.PF.J $TD.PR.S $TD.PR.T $TD.PR.Y $TD.PR.Z $UDR $UMC $VZ $WGL Free stocks app https://t.co/S59zN0R1wP,Mon Jul 09 16:00:05 +0000 2018,MITickWatcher,UDR,UDR,https://appsto.re/i6hH3LG,FALSE,dividend today p td pf j td pr td pr td pr td pr z udr umc vz wgl free stock app,1,7/9/2018,0.614643382,-0.618278327,Real Estate
415,Andra Ap-Fonden Holding in Harris Corp Del $HRS Has Cut by $4.69 Million - https://t.co/OpAaWqiTvL,Mon Jul 09 16:00:22 +0000 2018,whatsonthorold2,HRS,Harris Corporation,https://www.whatsonthorold.com/2018/07/09/andra-ap-fonden-holding-in-harris-corp-del-hrs-has-cut-by-4-69-million/,FALSE,andra ap fonden hold harri corp del hr cut million,-1,7/9/2018,,,
416,Is This The #Oil #Tech Breakthrough Of The Decade? $PQEFF $HP $FNV $PBA $ENB $SU #OilandGas #Energy https://t.co/vzIsK3RkU3,Mon Jul 09 16:00:28 +0000 2018,PetroteqEnergy,HP,Helmerich & Payne,http://ow.ly/uYwE30kRIQn,FALSE,oil tech breakthrough decad pqeff hp fnv pba enb su oilandga energi,0,7/9/2018,-1.442898892,0.562126127,Energy
417,Harris Corp Del $HRS Shareholder Andra Ap-Fonden Has Cut Position by $4.69 Million as Market Valuation Declined https://t.co/FA3JYiBlwm,Mon Jul 09 16:01:27 +0000 2018,reurope_stock,HRS,Harris Corporation,https://reurope.com/2018/07/09/harris-corp-del-hrs-shareholder-andra-ap-fonden-has-cut-position-by-4-69-million-as-market-valuation-declined/,FALSE,harri corp del hr sharehold andra ap fonden cut posit million market valuat declin,-1,7/9/2018,,,
418,RT @PetroteqEnergy: Is This The #Oil #Tech Breakthrough Of The Decade? $PQEFF $HP $FNV $PBA $ENB $SU #OilandGas #Energy https://t.co/vzIsK3…,Mon Jul 09 16:03:23 +0000 2018,BGPTRADING,HP,Helmerich & Payne,,FALSE,rt oil tech breakthrough decad pqeff hp fnv pba enb su oilandga energi,0,7/9/2018,-1.442898892,0.562126127,Energy
419,gs PLC for Long-Term Investors? $RE. https://t.co/tXTiKMG79b,Mon Jul 09 16:04:34 +0000 2018,SADIFAnalytics,RE,Everest Re Group,https://www.sadifanalytics.com/reports/find/RE.-36221,FALSE,gs plc long term investor,0,7/9/2018,-1.595187215,0.61948044,Financial Services
420,Will Harris Corp Deliver Long-Term Returns? $HRS https://t.co/LBO4vnXZdw,Mon Jul 09 16:05:04 +0000 2018,SADIFAnalytics,HRS,Harris Corporation,https://www.sadifanalytics.com/reports/find/HRS-47229,FALSE,harri corp deliv long term return hr,0,7/9/2018,,,
421,Arthur J. Gallagher acquires Reassurance Holdings Inc. https://t.co/HDR3npIz6D $AJG,Mon Jul 09 16:05:35 +0000 2018,MarketCurrents,AJG,Arthur J. Gallagher & Co.,https://seekingalpha.com/news/3368667-arthur-j-gallagher-acquires-reassurance-holdings-inc?source=feed_f,FALSE,arthur j gallagh acquir reassur hold inc ajg,0,7/9/2018,-1.883118275,-0.132456176,Financial Services
422,$AJG Arthur J. Gallagher &amp; Co. Acquires Reassurance Holdings Inc. (Coverdell) From our Stock News Alerts App,Mon Jul 09 16:05:41 +0000 2018,Allstocknews,AJG,Arthur J. Gallagher & Co.,,FALSE,ajg arthur j gallagh amp co acquir reassur hold inc coverdel stock news alert app,1,7/9/2018,-1.883118275,-0.132456176,Financial Services
423,RT @PetroteqEnergy: Is This The #Oil #Tech Breakthrough Of The Decade? $PQEFF $HP $FNV $PBA $ENB $SU #OilandGas #Energy https://t.co/vzIsK3…,Mon Jul 09 16:06:26 +0000 2018,KarlCampbell6,HP,Helmerich & Payne,,FALSE,rt oil tech breakthrough decad pqeff hp fnv pba enb su oilandga energi,0,7/9/2018,-1.442898892,0.562126127,Energy
424,Analyzing SLM $SLM and Nelnet $NNI https://t.co/I4yG6hR6rT,Mon Jul 09 16:08:36 +0000 2018,TickerReport,SLM,SLM Corporation,http://tickerreport.com/?p=3624687,FALSE,analyz slm slm nelnet nni,0,7/9/2018,-2.399312178,-0.746889221,Financial Services
425,The 3 best FinTech investments for 2018! $SQ $V $FDC $PYPL $MA $EXP $DFS $CDLX $INFO $FISV $INTU  https://t.co/XgrfGLfUM1,Mon Jul 09 16:09:08 +0000 2018,a_ramblings,INFO,IHS Markit Ltd.,https://aseriesoframblings.com/2018/07/09/3-best-fintech-investments-2018/,FALSE,best fintech invest sq v fdc pypl exp df cdlx info fisv intu,1,7/9/2018,0.549556401,0.095236642,Industrials
426,Nelnet $NNI &amp; SLM $SLM Financial Comparison https://t.co/nvydNgoEHm,Mon Jul 09 16:09:28 +0000 2018,dailypoliticaln,SLM,SLM Corporation,http://www.dailypolitical.com/?p=2190999,FALSE,nelnet nni amp slm slm financi comparison,0,7/9/2018,-2.399312178,-0.746889221,Financial Services
427,Analyzing SLM $SLM and Nelnet $NNI https://t.co/yvT10EtvHm,Mon Jul 09 16:09:36 +0000 2018,MareaInformativ,SLM,SLM Corporation,http://www.mareainformativa.com/?p=411056,FALSE,analyz slm slm nelnet nni,0,7/9/2018,-2.399312178,-0.746889221,Financial Services
428,What Will Happen to Murphy Oil Corporation $MUR Next? The Stock Has Decline in Shorts - https://t.co/0dZCJ4XN5e,Mon Jul 09 16:12:07 +0000 2018,whatsonthorold2,MUR,Murphy Oil Corporation,https://www.whatsonthorold.com/2018/07/09/what-will-happen-to-murphy-oil-corporation-nysemur-next-the-stock-has-decline-in-shorts/,FALSE,happen murphi oil corpor mur next stock declin short,0,7/9/2018,-1.706585835,0.145940571,Energy
429,What’s in Murphy Oil Corporation $MUR After Decline in Shorted Shares? https://t.co/NzYzX72Bg4,Mon Jul 09 16:13:47 +0000 2018,reurope_stock,MUR,Murphy Oil Corporation,https://reurope.com/2018/07/09/whats-in-murphy-oil-corporation-nysemur-after-decline-in-shorted-shares/,FALSE,murphi oil corpor mur declin short share,1,7/9/2018,-1.706585835,0.145940571,Energy
430,Is This The #Oil #Tech Breakthrough Of The Decade? | https://t.co/N5YxJJtPwJ https://t.co/LFhAd8amSE #oilprice… https://t.co/sxVAO2NPHY,Mon Jul 09 16:15:23 +0000 2018,petrobloq,HP,Helmerich & Payne,http://OilPrice.com,FALSE,oil tech breakthrough decad oilpric,0,7/9/2018,-1.442898892,0.562126127,Energy
431,Murphy Oil Corporation $MUR Has Decline in Shorts - https://t.co/TH7WL76Ted,Mon Jul 09 16:15:50 +0000 2018,bibeypost_stock,MUR,Murphy Oil Corporation,https://www.bibeypost.com/murphy-oil-corporation-nysemur-has-decline-in-shorts/,FALSE,murphi oil corpor mur declin short,0,7/9/2018,-1.706585835,0.145940571,Energy
432,$ABG $ALGN $BA $DLTR $HTHT $KORS $NSP $SPY $URI https://t.co/g9aCRYdV6e,Mon Jul 09 16:22:50 +0000 2018,jjjinvesting,DLTR,Dollar Tree,https://seekingalpha.com/article/4185987-portfolio-john-authers?source=tweet,FALSE,abg algn ba dltr htht kor nsp spi uri,0,7/9/2018,-0.023622732,-1.178828219,Consumer Defensive
433,Analysts See $4.04 EPS for O'Reilly Automotive Inc. $ORLY - https://t.co/A92q2t2QIm,Mon Jul 09 16:24:13 +0000 2018,whatsonthorold2,ORLY,O'Reilly Automotive,https://www.whatsonthorold.com/2018/07/09/analysts-see-4-04-eps-for-oreilly-automotive-inc-orly/,FALSE,analyst see ep reilli automot inc orli,0,7/9/2018,-1.808336204,0.445752789,Consumer Cyclical
434,$XYL https://t.co/EjVRNfS7n1,Mon Jul 09 16:24:32 +0000 2018,SeekingAlpha,XYL,Xylem Inc.,https://seekingalpha.com/article/4186123-sustainable-solutions-xylem-poised-future?source=feed_f,FALSE,xyl,0,7/9/2018,-1.280143802,-0.102759383,Industrials
435,RT @BrandonVanZee: 🕘 #9at9 - Your 9am ET daily digest of what large &amp; mid-cap 🇺🇸 stocks are ⬆️ &amp; ⬇️ the most in the premarket.  📈 $HELE $KO…,Mon Jul 09 16:25:03 +0000 2018,tomnels52,UDR,UDR,,FALSE,rt et daili digest larg amp mid cap stock amp premarket hele ko,0,7/9/2018,0.614643382,-0.618278327,Real Estate
